"","date","Airport","Air_MonthAvg","std","precision","Region","BVS","CAB","CAN","EYS","RHM","SQR","TIN","TIS","WDD"
"413",2038-05-01,NA,8.12,0.794984276574071,1.58227848101266,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2038-06-01,NA,12.4,1.01980390271856,0.961538461538462,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",2038-07-01,NA,14.02,0.84380092438916,1.40449438202247,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",2038-08-01,NA,12.94,0.602494813255683,2.75482093663912,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2038-09-01,NA,10.06,0.923579991121505,1.17233294255569,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2038-10-01,NA,3.94,1.81741574770331,0.302755071147442,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2038-11-01,NA,-3.1,1.78465682975747,0.313971742543171,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2038-12-01,NA,-1.4,1.04880884817015,0.909090909090909,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",2039-01-01,NA,-4.84,1.63187009286891,0.375516334960571,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2039-02-01,NA,0.48,3.28054873458694,0.0929195316855603,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2039-03-01,NA,1.44,3.79776249915658,0.0693337031130833,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2039-04-01,NA,2.78,2.4139179770655,0.171614896172988,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2039-05-01,NA,7.9,0.961769203083567,1.08108108108108,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2039-06-01,NA,13.36,3.3575288531895,0.0887075312694048,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2039-07-01,NA,15.3,2.70185121722126,0.136986301369863,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2039-08-01,NA,13.58,1.98670581616907,0.253356979984799,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2039-09-01,NA,9.88,1.84986485992896,0.292226767971946,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",2039-10-01,NA,6.32,1.31415372007996,0.579038795599305,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",2039-11-01,NA,0.34,2.59576578296271,0.148411991688928,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",2039-12-01,NA,-2.42,2.51037845752388,0.158679784195494,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2040-01-01,NA,-2.24,2.60345923724571,0.147536146355857,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",2040-02-01,NA,3.1,1.9131126469709,0.273224043715847,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2040-03-01,NA,1.28,1.6798809481627,0.354358610914245,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",2040-04-01,NA,4.54,1.28179561553315,0.608642726719416,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",2040-05-01,NA,9.64,1.59311016568221,0.394011032308905,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2040-06-01,NA,13.24,1.32400906341309,0.570450656018254,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",2040-07-01,NA,14.66,1.5582040944626,0.411861614497529,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2040-08-01,NA,14.7,2.31408729308123,0.186741363211951,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2040-09-01,NA,10.28,1.20706255016051,0.686341798215511,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2040-10-01,NA,3.54,2.53535007444731,0.15556938394524,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2040-11-01,NA,-1.56,3.00133303716865,0.11101243339254,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2040-12-01,NA,-5.44,4.80759815292418,0.0432656946307273,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",2041-01-01,NA,-5.22,2.63950752982446,0.143533802210421,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",2041-02-01,NA,-1.16,2.96782748824793,0.113533151680291,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",2041-03-01,NA,-0.36,2.81389409893123,0.126294518817883,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",2041-04-01,NA,5.3,1.78185296812055,0.31496062992126,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",2041-05-01,NA,8.92,1.61462069849237,0.383582662063674,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",2041-06-01,NA,13.26,1.79248430955476,0.311235605353252,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",2041-07-01,NA,15.4,2.97993288515027,0.112612612612613,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2041-08-01,NA,13.8,1.21037184369102,0.68259385665529,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2041-09-01,NA,10.02,1.0686440005914,0.875656742556918,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",2041-10-01,NA,4.78,1.46526448124562,0.465766185374942,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",2041-11-01,NA,-5.04,4.28579047551324,0.0544425087108014,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",2041-12-01,NA,-4.28,0.782304288624318,1.63398692810457,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2042-01-01,NA,-5.02,3.0662680900404,0.106360348861944,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2042-02-01,NA,-0.86,3.21760780705169,0.0965903602820438,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2042-03-01,NA,0.06,1.90210409809768,0.276395798783859,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",2042-04-01,NA,3.72,2.05718253929981,0.236294896030246,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",2042-05-01,NA,8.36,0.502991053598372,3.95256916996048,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",2042-06-01,NA,11.96,0.512835256198323,3.8022813688213,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2042-07-01,NA,15,1.72481883106603,0.336134453781512,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",2042-08-01,NA,13.96,0.756967634711023,1.74520069808028,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",2042-09-01,NA,11.28,1.37731623093609,0.527148128624143,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",2042-10-01,NA,6.36,0.801872807869178,1.5552099533437,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",2042-11-01,NA,-3.14,3.16591219082273,0.099770527786092,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",2042-12-01,NA,-5.5,2.65706605111728,0.141643059490085,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",2043-01-01,NA,-4.22,2.3962470657259,0.17415534656914,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",2043-02-01,NA,-1.04,2.64159043002506,0.143307537976498,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",2043-03-01,NA,-1.3,1.92223827867411,0.27063599458728,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2043-04-01,NA,3.66,2.27222358054836,0.193685841564982,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",2043-05-01,NA,8.02,1.40249777183424,0.508388408744281,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",2043-06-01,NA,13.3,3.16306813078694,0.0999500249875062,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2043-07-01,NA,14.74,1.54693244842818,0.417885499373172,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2043-08-01,NA,12.64,2.03420746237939,0.241662638956018,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2043-09-01,NA,9.88,0.965401470891773,1.07296137339056,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2043-10-01,NA,5.14,2.35648042639866,0.180082838105528,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2043-11-01,NA,-1.84,2.40582626139129,0.172771250863856,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2043-12-01,NA,-5.1,3.30983383268707,0.0912825193975354,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",2044-01-01,NA,-2.9,3.989987468652,0.0628140703517588,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2044-02-01,NA,-1.78,1.77256875748164,0.318268618714195,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2044-03-01,NA,2.12,1.61771443709945,0.382116927779901,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2044-04-01,NA,4.74,2.28757513537807,0.191094974202178,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2044-05-01,NA,7.8,1.76493625947228,0.321027287319422,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2044-06-01,NA,13.06,2.01444781515928,0.246426811237063,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2044-07-01,NA,14.94,1.02371871136558,0.954198473282442,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2044-08-01,NA,13.72,1.70205757834452,0.345184673800483,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",2044-09-01,NA,11.88,1.06160256216722,0.887311446317657,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2044-10-01,NA,4.54,4.58181186868252,0.0476349259276902,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2044-11-01,NA,-2.64,1.39570770578943,0.513347022587269,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2044-12-01,NA,-7.52,4.80645399437049,0.0432862955588261,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2045-01-01,NA,-3.76,3.99787443524681,0.0625664768816868,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2045-02-01,NA,-1.4,3.75166629646081,0.0710479573712256,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2045-03-01,NA,0.7,1.75214154679352,0.325732899022801,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2045-04-01,NA,4.34,2.22216111027081,0.202511138112596,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2045-05-01,NA,8.64,1.69941166289984,0.346260387811634,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2045-06-01,NA,12.72,3.02109251761676,0.109565026843432,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2045-07-01,NA,15.06,1.20332871651931,0.69060773480663,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2045-08-01,NA,14,1.08857705285386,0.843881856540085,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",2045-09-01,NA,11.34,1.60249804992081,0.389408099688474,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",2045-10-01,NA,4.04,1.2837445228705,0.606796116504854,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2045-11-01,NA,-1.7,3.90320381225475,0.0656383327863472,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2045-12-01,NA,-2.76,1.09453186340097,0.834724540901502,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2046-01-01,NA,-3.56,3.10370746044146,0.103809820409011,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",2046-02-01,NA,-2.52,5.84011986178366,0.0293194945319143,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",2046-03-01,NA,0.28,3.2352743314903,0.0955383586509984,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",2046-04-01,NA,3.46,3.42534669778112,0.0852296940253985,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",2046-05-01,NA,8.26,1.92041662146525,0.27114967462039,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2046-06-01,NA,12.44,2.31797325264982,0.186115764005211,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",2046-07-01,NA,13.88,1.92535710973315,0.269759913676828,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",2046-08-01,NA,13.7,1.18532695911297,0.711743772241993,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",2046-09-01,NA,9.76,1.04546640309481,0.91491308325709,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",2046-10-01,NA,4.42,1.7079227148791,0.342817963661296,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",2046-11-01,NA,-1.22,1.04259292151827,0.919963201471941,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",2046-12-01,NA,-5.54,3.72867268609086,0.071926922246997,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",2047-01-01,NA,-3.5,3.53624094201738,0.079968012794882,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",2047-02-01,NA,-1.62,4.89918360545918,0.0416631947337722,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",2047-03-01,NA,2.52,3.61275518129862,0.0766166104811523,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2047-04-01,NA,4.34,1.56300991679516,0.409332787556283,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",2047-05-01,NA,8.84,2.05621010599598,0.236518448438978,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2047-06-01,NA,14.12,3.01197609552267,0.110229276895944,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",2047-07-01,NA,14.5,1.87483332592527,0.284495021337127,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",2047-08-01,NA,13.82,1.24378454725889,0.646412411118293,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2047-09-01,NA,10.42,1.34052228627502,0.556483027267669,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",2047-10-01,NA,5.4,0.982344135219425,1.03626943005181,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",2047-11-01,NA,-1.06,0.832466215530696,1.44300144300144,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",2047-12-01,NA,-1.86,2.35860128042024,0.179759122775481,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2048-01-01,NA,-3.5,2.4,0.173611111111111,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",2048-02-01,NA,1.16,3.41291664123225,0.0858516483516484,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",2048-03-01,NA,1.26,1.92561678430575,0.269687162891046,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",2048-04-01,NA,4.92,2.02410474037289,0.244081034903588,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",2048-05-01,NA,9.48,1.62234398325386,0.379939209726444,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",2048-06-01,NA,14.38,1.92015624364269,0.27122321670735,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",2048-07-01,NA,14.66,1.28569047597001,0.604960677555959,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2048-08-01,NA,14.04,0.96850400102426,1.06609808102345,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",2048-09-01,NA,9.92,0.739594483484023,1.82815356489945,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",2048-10-01,NA,4.48,0.939148550549912,1.13378684807256,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",2048-11-01,NA,-1.08,0.712039324756716,1.9723865877712,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",2048-12-01,NA,-2.58,2.53810953270343,0.155231294628997,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",2049-01-01,NA,-2.76,2.10428135001002,0.22583559168925,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",2049-02-01,NA,-0.5,4.05462698654266,0.0608272506082725,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",2049-03-01,NA,2.26,1.52085502267639,0.432338953739732,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",2049-04-01,NA,4.06,1.82428068015862,0.300480769230769,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",2049-05-01,NA,8.76,1.2381437719425,0.652315720808872,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",2049-06-01,NA,13.44,2.53929123969662,0.155086848635236,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",2049-07-01,NA,15.22,1.23166553901617,0.659195781147,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",2049-08-01,NA,14.96,1.38491877018112,0.521376433785193,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",2049-09-01,NA,10.96,0.638748776906853,2.45098039215686,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",2049-10-01,NA,6.24,2.31149302399986,0.187160771102377,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",2049-11-01,NA,-0.62,3.0152943471575,0.10998680158381,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",2049-12-01,NA,-2.8,1.65075740192192,0.36697247706422,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",2050-01-01,NA,-3.32,3.14753872096913,0.100938730190774,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",2050-02-01,NA,-2.38,5.6251222208944,0.0316035648821187,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",2050-03-01,NA,0.86,3.26772091831601,0.0936504963476306,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",2050-04-01,NA,4.94,1.83384841249216,0.297353553374963,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",2050-05-01,NA,9.4,2.74317334486904,0.132890365448505,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",2050-06-01,NA,13.26,2.59769128265851,0.14819205690575,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",2050-07-01,NA,14.86,1.98569886941601,0.253613999492772,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",2050-08-01,NA,13.32,1.68433963320941,0.352485019386676,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",2050-09-01,NA,9.64,0.918150314491042,1.18623962040332,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",2050-10-01,NA,4.96,1.79805450417945,0.309310238168883,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",2050-11-01,NA,-1.62,1.17770964163498,0.720980533525595,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",2050-12-01,NA,-5.22,4.67514705651063,0.0457519330191701,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",2051-01-01,NA,-7.38,5.9608724193695,0.0281436451649218,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",2051-02-01,NA,-3.08,4.0604186976222,0.0606538484866865,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",2051-03-01,NA,1.86,2.18357505023299,0.209731543624161,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",2051-04-01,NA,4.54,0.779743547584717,1.64473684210526,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",2051-05-01,NA,9.54,1.50930447557807,0.438981562774363,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",2051-06-01,NA,13.48,1.79499303619819,0.310366232153942,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",2051-07-01,NA,15.44,1.26214103807776,0.627746390458254,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",2051-08-01,NA,14.24,0.826438140455776,1.46412884333821,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",2051-09-01,NA,11.26,0.923579991121506,1.17233294255569,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",2051-10-01,NA,5.44,2.05255937794744,0.237360550676478,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",2051-11-01,NA,-1.22,3.42081861547788,0.0854554776961203,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",2051-12-01,NA,-3.9,2.9563490998189,0.11441647597254,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",2052-01-01,NA,-3.4,2.93938769133981,0.115740740740741,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",2052-02-01,NA,-0.0199999999999999,3.7599202119194,0.0707363655655372,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",2052-03-01,NA,0.9,1.12249721603218,0.793650793650794,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",2052-04-01,NA,5,2.04572725454788,0.2389486260454,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",2052-05-01,NA,9.92,2.41080899284867,0.172057811424639,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",2052-06-01,NA,14.02,2.73897791155752,0.133297787256732,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",2052-07-01,NA,14.48,1.20083304418225,0.693481276005547,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",2052-08-01,NA,13.82,1.58018986201026,0.40048057669203,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",2052-09-01,NA,10.74,1.58682072081253,0.39714058776807,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",2052-10-01,NA,5.76,2.03789106676486,0.240789790512882,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",2052-11-01,NA,-0.4,2.2248595461287,0.202020202020202,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",2052-12-01,NA,-3.82,3.48668897379735,0.0822571358065313,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2053-01-01,NA,-2.78,2.42425246210043,0.170154840905224,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",2053-02-01,NA,-2.34,6.45468821865162,0.0240021121858724,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",2053-03-01,NA,-1.06,2.19840851526735,0.206910821435961,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",2053-04-01,NA,5.26,1.74441967427566,0.328623069339468,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2053-05-01,NA,9.74,1.91128229207514,0.273747604708459,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",2053-06-01,NA,13.18,1.20498962651137,0.68870523415978,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",2053-07-01,NA,15.26,1.57733953225043,0.40192926045016,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",2053-08-01,NA,14.9,2.36959912221456,0.178094390026714,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",2053-09-01,NA,11.38,1.8349386910739,0.297000297000297,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",2053-10-01,NA,4.62,1.35351394525509,0.545851528384279,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",2053-11-01,NA,-1.22,1.68285471743701,0.353107344632768,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",2053-12-01,NA,-2.7,1.03440804327886,0.934579439252336,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",2054-01-01,NA,-4.1,2.23606797749979,0.2,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",2054-02-01,NA,-0.74,4.19380495493055,0.0568569479190357,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",2054-03-01,NA,1.92,1.18406080924925,0.713266761768902,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2054-04-01,NA,5.68,1.22556109598828,0.66577896138482,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",2054-05-01,NA,8.8,1.9710403344427,0.257400257400257,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",2054-06-01,NA,13.16,4.48865235900487,0.0496327178876315,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",2054-07-01,NA,16.1,2.79553214969887,0.127959053103007,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2054-08-01,NA,13.8,0.570087712549569,3.07692307692307,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",2054-09-01,NA,10.5,1.58902485820707,0.396039603960396,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",2054-10-01,NA,4.56,1.89683947660312,0.27793218454697,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",2054-11-01,NA,-1.58,1.45499140890934,0.472366556447804,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",2054-12-01,NA,-4.06,3.8958952757999,0.0658848333113717,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",2055-01-01,NA,-0.62,2.65650145868584,0.141703273345614,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",2055-02-01,NA,-1.38,5.75734313724655,0.0301686427127644,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2055-03-01,NA,1.82,2.78783069787245,0.128667009778693,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",2055-04-01,NA,5.66,3.20749123147671,0.0972006220839814,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",2055-05-01,NA,8.66,1.72133668990119,0.337495781302734,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",2055-06-01,NA,14.02,1.46184814532837,0.467945718296678,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",2055-07-01,NA,15.84,1.58524446064322,0.397930760047752,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",2055-08-01,NA,14.32,0.939148550549912,1.13378684807256,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",2055-09-01,NA,11.32,1.6192590898309,0.3813882532418,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",2055-10-01,NA,5.58,1.93054396479334,0.268312315535283,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2055-11-01,NA,-0.94,4.19201622134266,0.0569054799977238,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",2055-12-01,NA,-2.18,2.02533947771725,0.243783520234032,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",2056-01-01,NA,-4.34,2.98881247320738,0.111944475540132,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2056-02-01,NA,-0.78,2.33602226016791,0.183250870441635,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",2056-03-01,NA,1.04,1.8994736112934,0.277161862527716,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",2056-04-01,NA,4.62,1.39534941860453,0.513610683102208,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
