"","date","Airport","Air_MonthAvg","std","precision","Region","BVS","CAB","CAN","EYS","RHM","SQR","TIN","TIS","WDD"
"396",2036-12-01,NA,4.46248884880076,2.44989795705862,0.166611129623459,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",2037-01-01,NA,5.50767540923489,1.93984535466104,0.265745415891576,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",2037-02-01,NA,3.53106230247892,3.14690323969454,0.100979501161264,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",2037-03-01,NA,4.31109992739086,2.85604621811343,0.122594090964815,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",2037-04-01,NA,6.16005666268902,1.68315180539368,0.352982703847511,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",2037-05-01,NA,9.89639531971611,1.36088206689632,0.539956803455724,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",2037-06-01,NA,12.3021481250721,2.73733446988124,0.133457894034432,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",2037-07-01,NA,15.2846157266123,1.40249777183424,0.508388408744281,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",2037-08-01,NA,14.9758488095741,2.53830652207333,0.155207201614155,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",2037-09-01,NA,11.0591681194366,2.18059624873565,0.210304942166141,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",2037-10-01,NA,8.48375029614831,2.01072126362656,0.247341083353945,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",2037-11-01,NA,-1.94183557269841,4.42074654328881,0.0511692165992939,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2037-12-01,NA,-3.01165076693437,4.6706530592627,0.0458400183360073,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",2038-01-01,NA,1.42806398742751,2.70370116691916,0.136798905608755,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",2038-02-01,NA,-1.57574531267198,2.09451665068579,0.227946204695692,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",2038-03-01,NA,1.38093799124003,4.42888247755571,0.0509813917919959,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2038-04-01,NA,5.46881185443595,2.20748725930638,0.205212394828648,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2038-05-01,NA,11.1418406139993,2.10523157871052,0.225631768953069,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2038-06-01,NA,12.4686113790495,2.52843825315154,0.156421085562334,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",2038-07-01,NA,18.432503742542,2.58398916406397,0.149767859817283,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",2038-08-01,NA,13.7305066995681,1.40427917452336,0.50709939148073,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2038-09-01,NA,11.9266499589538,1.79777640433954,0.309405940594059,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2038-10-01,NA,9.39936681239554,2.41453929352993,0.171526586620926,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2038-11-01,NA,2.01018305291097,2.67899234788008,0.13933398355859,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2038-12-01,NA,5.99035164317755,2.12438226315322,0.22158209616663,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",2039-01-01,NA,-4.01141790831565,1.97027916803685,0.257599175682638,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2039-02-01,NA,-3.00297538852202,5.22302594288024,0.0366568914956012,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2039-03-01,NA,3.80150654719071,2.81033805795673,0.126614332742466,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2039-04-01,NA,2.16071170065342,1.79777640433954,0.309405940594059,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2039-05-01,NA,9.62395416159166,1.40996453856117,0.503018108651911,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2039-06-01,NA,12.2651562908549,2.4139179770655,0.171614896172988,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2039-07-01,NA,13.7856214333124,2.02410474037289,0.244081034903588,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2039-08-01,NA,13.4901775204441,1.49499163877261,0.447427293064876,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2039-09-01,NA,10.5999130279276,1.18448300958688,0.712758374910906,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",2039-10-01,NA,4.74498285480547,2.26428796755183,0.195045835771406,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",2039-11-01,NA,0.552156763851203,1.985698869416,0.253613999492772,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",2039-12-01,NA,1.69581838330764,2.27420315715197,0.193348801237432,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2040-01-01,NA,-5.42359109278743,5.12952239492138,0.0380054727880815,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",2040-02-01,NA,-0.148515236821947,3.48037354317033,0.0825559316436886,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2040-03-01,NA,2.48505698167367,2.58398916406397,0.149767859817283,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",2040-04-01,NA,0.580723567503549,0.895544527089525,1.24688279301746,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",2040-05-01,NA,8.22282820552304,1.05688220724923,0.895255147717099,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2040-06-01,NA,12.4131236277237,2.87001742154991,0.121403423576545,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",2040-07-01,NA,14.335252674189,1.62265215003093,0.379794910748196,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2040-08-01,NA,13.2716964485132,0.717635004720367,1.94174757281553,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2040-09-01,NA,11.3908523521932,0.890505474435728,1.26103404791929,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2040-10-01,NA,11.23059984489,2.3349518196314,0.183418928833456,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2040-11-01,NA,2.96941087466082,3.9669887824394,0.0635445129313084,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2040-12-01,NA,4.95801191724729,2.35010638057089,0.181061017562919,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",2041-01-01,NA,5.87379438298683,1.55402702679201,0.41407867494824,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",2041-02-01,NA,1.30101530896325,3.05008196611173,0.107492206815006,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",2041-03-01,NA,-0.614969414543872,4.58344848340199,0.0476009139375476,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",2041-04-01,NA,2.55570873394088,1.8806913622389,0.282725473565168,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",2041-05-01,NA,10.6358784631968,2.11612854051922,0.223313979455114,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",2041-06-01,NA,13.7818214937602,3.33811323954116,0.0897424391994975,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",2041-07-01,NA,14.8349174386223,0.622896460095897,2.57731958762887,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2041-08-01,NA,12.6599494471067,0.563914887194868,3.14465408805031,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2041-09-01,NA,11.1101964629377,1.07377837564369,0.867302688638335,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",2041-10-01,NA,8.0259420380247,1.88891503249882,0.280269058295964,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",2041-11-01,NA,3.89026958354068,1.5116216457831,0.437636761487965,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",2041-12-01,NA,-2.80518282174832,3.57980446393375,0.0780335544284042,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2042-01-01,NA,2.8402371718993,1.3630847369111,0.538213132400431,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2042-02-01,NA,3.1296538436461,2.02484567313166,0.24390243902439,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2042-03-01,NA,2.90971813184046,2.71790360388296,0.135372952484094,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",2042-04-01,NA,2.50633410477995,0.114017542509914,76.9230769230768,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",2042-05-01,NA,9.0401516798964,0.937016542009798,1.13895216400911,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",2042-06-01,NA,12.9310093067646,1.80914344373242,0.305530094714329,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2042-07-01,NA,17.2832747843454,2.04132310034448,0.239980801535877,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",2042-08-01,NA,13.9926839858851,1.4501724035438,0.475511174512601,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",2042-09-01,NA,11.6204798979477,1.23409886151799,0.656598818122128,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",2042-10-01,NA,7.41553102719321,2.14639232201385,0.217060994139353,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",2042-11-01,NA,1.28116990838109,2.83337254874822,0.124564025909317,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",2042-12-01,NA,-0.327567479515676,2.93683503111768,0.115942028985507,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",2043-01-01,NA,-4.48214230313958,4.4252683534448,0.0510646989735995,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",2043-02-01,NA,-1.17433685383916,2.79159452643109,0.128320287437444,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",2043-03-01,NA,-1.42182559986077,3.48668897379735,0.0822571358065312,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2043-04-01,NA,5.22193870863128,1.27788888405839,0.612369871402327,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",2043-05-01,NA,9.85747515426976,0.618869937870632,2.61096605744125,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",2043-06-01,NA,12.7460501356786,2.50359741172577,0.159540523292916,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2043-07-01,NA,15.7842804910456,1.0084641788383,0.983284169124876,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2043-08-01,NA,13.7305066995681,0.766159252375118,1.70357751277683,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2043-09-01,NA,12.6410467679679,1.91258986716965,0.273373428102788,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2043-10-01,NA,15.6560796734183,1.36674796506159,0.535331905781585,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2043-11-01,NA,4.27396071224062,1.6985287751463,0.346620450606586,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2043-12-01,NA,-1.52508156159479,4.40533767150715,0.0515277992476941,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",2044-01-01,NA,7.44287569906659,2.95550334122633,0.114481969089868,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2044-02-01,NA,0.788104500454639,3.59513560244951,0.0773694390715667,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2044-03-01,NA,4.35356604240754,2.61725046566048,0.145985401459854,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2044-04-01,NA,9.32003292898875,2.91152880803196,0.117966261649168,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2044-05-01,NA,12.6986472318534,2.71606332768586,0.135556459265284,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2044-06-01,NA,13.4488949858054,2.0952326839757,0.227790432801822,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2044-07-01,NA,15.6343810617156,1.69499262535269,0.348068221371389,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2044-08-01,NA,14.691823416064,1.99624647776771,0.250941028858218,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",2044-09-01,NA,11.1101964629377,1.13269589917153,0.779423226812159,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2044-10-01,NA,14.8930659098789,2.0452383724153,0.23906287353574,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2044-11-01,NA,4.54254450233058,1.8902380802428,0.279876854184159,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2044-12-01,NA,3.18238758864723,1.48996644257513,0.45045045045045,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2045-01-01,NA,-0.873255276156134,2.22530896731218,0.201938610662359,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2045-02-01,NA,0.475897921362444,3.13958595996351,0.101450745662981,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2045-03-01,NA,5.07548999769107,2.72818621065352,0.134354426978369,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2045-04-01,NA,6.16005666268902,1.94242116957163,0.265041081367612,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2045-05-01,NA,11.1418406139993,3.2391356871857,0.0953107129241327,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2045-06-01,NA,13.8188133279774,3.03067649213835,0.108873162765378,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2045-07-01,NA,15.8342469674889,1.49432258900145,0.447828034034931,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2045-08-01,NA,13.5994180564095,0.966953980290686,1.06951871657754,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",2045-09-01,NA,11.6459940696982,1.57257750206468,0.404367165386171,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",2045-10-01,NA,12.2225177374912,1.69056203672033,0.349895031490553,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2045-11-01,NA,4.54254450233058,1.93855616374662,0.266098988823842,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2045-12-01,NA,4.42119525976355,2.46475150877325,0.164609053497942,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2046-01-01,NA,2.00339380332343,1.764086165696,0.32133676092545,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",2046-02-01,NA,-0.0370128871461626,3.97152363709446,0.063399480124263,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",2046-03-01,NA,6.13714287310804,1.81741574770332,0.302755071147442,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",2046-04-01,NA,4.33319538373448,1.88015956769632,0.282885431400283,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",2046-05-01,NA,9.39043316891355,1.26964561984831,0.620347394540943,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2046-06-01,NA,12.2651562908549,2.21404606998138,0.203998368013056,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",2046-07-01,NA,13.4358560982091,1.67391756069407,0.356887937187723,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",2046-08-01,NA,13.3590888772855,2.34989361461322,0.181093806591815,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",2046-09-01,NA,10.7274838866801,1.14367827643966,0.764525993883792,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",2046-10-01,NA,1.54032504794017,2.51753848034146,0.157778479015462,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",2046-11-01,NA,0.206834748021257,2.29499455337044,0.189861401177141,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",2046-12-01,NA,-7.05842249258101,2.09475535564419,0.227894257064722,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",2047-01-01,NA,1.68957754010747,3.9717754216471,0.063391442155309,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",2047-02-01,NA,1.61322188805544,2.35648042639866,0.180082838105529,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",2047-03-01,NA,-0.65743552956055,2.12202733252897,0.222074172773706,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2047-04-01,NA,2.60508336310182,2.22036033111745,0.202839756592292,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",2047-05-01,NA,7.09414340757888,1.93984535466104,0.265745415891576,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2047-06-01,NA,11.9692216171173,1.68374582404827,0.352733686067019,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",2047-07-01,NA,15.2846157266123,1.54983870128475,0.41631973355537,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",2047-08-01,NA,13.0095191621961,1.68315180539368,0.352982703847512,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2047-09-01,NA,10.8040264019316,1.32853302555864,0.56657223796034,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",2047-10-01,NA,12.9092301246766,1.01341008481266,0.973709834469327,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",2047-11-01,NA,5.96220167852035,1.66343019090072,0.361402240693892,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",2047-12-01,NA,8.01373750600087,2.44192546978813,0.167700821734026,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2048-01-01,NA,7.12905943585064,2.21968466228877,0.20296326364928,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",2048-02-01,NA,0.520498861232757,3.05499590834423,0.107146683810136,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",2048-03-01,NA,2.14532806154024,2.82187880675269,0.125580811252041,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",2048-04-01,NA,6.06130740436715,2.3632604596193,0.17905102954342,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",2048-05-01,NA,12.5818867355143,3.02043043290191,0.109613065877453,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",2048-06-01,NA,12.8385297212216,3.09725685082784,0.104242676951944,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",2048-07-01,NA,14.8848839150656,1.51426549851735,0.436109899694723,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2048-08-01,NA,13.708658592375,0.812403840463596,1.51515151515152,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",2048-09-01,NA,13.4830144357345,2.20454076850486,0.205761316872428,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",2048-10-01,NA,16.9532030714352,2.15916650585359,0.214500214500215,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",2048-11-01,NA,4.65765184094056,2.52289516230857,0.157109190887667,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",2048-12-01,NA,1.61323120523322,2.54617359973746,0.154249575813667,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",2049-01-01,NA,4.93234559333898,3.56833294410709,0.0785360873321291,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",2049-02-01,NA,2.3045364560453,1.8132843130629,0.304136253041362,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",2049-03-01,NA,5.33028668779115,2.39854122332721,0.173822353554667,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",2049-04-01,NA,6.16005666268902,2.06591384137868,0.234301780693533,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",2049-05-01,NA,10.3634373050723,0.88147603484156,1.28700128700129,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",2049-06-01,NA,13.559870488457,3.05810398776758,0.106928999144568,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",2049-07-01,NA,14.2852861977457,1.87936159373336,0.283125707814269,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",2049-08-01,NA,12.6599494471067,0.492950301754649,4.11522633744856,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",2049-09-01,NA,11.0081397759356,1.33716117203574,0.559284116331096,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",2049-10-01,NA,12.7566273719687,3.41789408847027,0.0856017805170348,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",2049-11-01,NA,7.76554998341007,1.31795295818933,0.575705238917674,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",2049-12-01,NA,3.63661706805655,2.54401257858526,0.15451174289246,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",2050-01-01,NA,2.00339380332343,3.76191440625647,0.0706613906161673,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",2050-02-01,NA,2.97355055410001,3.83314492290599,0.0680596202273191,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",2050-03-01,NA,6.98646517344161,2.05255937794744,0.237360550676478,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",2050-04-01,NA,7.24629850422955,1.5319921670818,0.426075841499787,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",2050-05-01,NA,11.0250801176603,2.1824298385057,0.209951711106446,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",2050-06-01,NA,12.8940174725474,2.61629509039023,0.14609203798393,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",2050-07-01,NA,16.4838111612522,1.78605710994918,0.313479623824451,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",2050-08-01,NA,15.0413931311534,1.65740761431822,0.36403349108118,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",2050-09-01,NA,12.7431034549699,1.98166596579746,0.254647313470843,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",2050-10-01,NA,11.3069012212439,1.28646803302686,0.604229607250755,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",2050-11-01,NA,5.30992675973046,2.23226342531521,0.200682319887618,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",2050-12-01,NA,6.23811317740081,2.40145789053233,0.173400381480839,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",2051-01-01,NA,4.67083204065902,3.39749908020591,0.0866325911808022,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",2051-02-01,NA,2.03693081682342,1.45499140890934,0.472366556447803,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",2051-03-01,NA,8.43031308400869,2.21743094593721,0.203376042302217,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",2051-04-01,NA,9.07315978318409,2.05596692580401,0.236574402649633,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",2051-05-01,NA,12.3872859082825,2.1709444949146,0.212179079142797,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",2051-06-01,NA,13.929788830629,2.56456624012717,0.152045005321575,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",2051-07-01,NA,15.3345822030556,1.20747670784989,0.685871056241426,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",2051-08-01,NA,14.1237726290437,1.17345643293648,0.726216412490922,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",2051-09-01,NA,13.0492735159759,1.4842506526864,0.453926463912846,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",2051-10-01,NA,17.4110113295588,1.35462171841441,0.544959128065395,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",2051-11-01,NA,-2.44063404000833,4.63357313528124,0.0465766185374942,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",2051-12-01,NA,3.80179142420539,1.74355957741627,0.328947368421053,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",2052-01-01,NA,7.07675672531465,3.60111093969625,0.0771128932757557,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",2052-02-01,NA,1.79162564753669,2.36959912221456,0.178094390026714,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",2052-03-01,NA,6.05221064307468,2.30434372436058,0.188323917137476,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",2052-04-01,NA,8.48066423325289,1.39176147381654,0.516262261228704,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",2052-05-01,NA,12.659727066407,1.65378354085412,0.36563071297989,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",2052-06-01,NA,14.5216581781043,3.01546016388876,0.109974705817662,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",2052-07-01,NA,18.282604313212,2.06324986368593,0.234907211651398,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",2052-08-01,NA,14.9321525951879,0.990959131346999,1.0183299389002,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",2052-09-01,NA,13.3299294052314,1.9715476154534,0.257267815796244,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",2052-10-01,NA,13.4433397591541,3.08755566751435,0.10489877268436,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",2052-11-01,NA,4.31232982511061,2.47931442136733,0.162680982593135,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",2052-12-01,NA,1.15900172582391,5.23373671481476,0.0365070093457944,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2053-01-01,NA,0.120496224027715,3.13368792319848,0.10183299389002,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",2053-02-01,NA,2.92894961422969,5.19682595436868,0.0370274373310623,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",2053-03-01,NA,5.28782057277447,1.17813411800185,0.720461095100865,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",2053-04-01,NA,8.18441645828729,2.81478240722085,0.126214817619589,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2053-05-01,NA,12.9710883899778,2.39018827710287,0.175039383861369,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",2053-06-01,NA,13.7633255766516,1.94627850011246,0.263991552270327,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",2053-07-01,NA,16.9834759256855,1.82893411581719,0.298953662182362,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",2053-08-01,NA,14.0363802002713,1.77200451466694,0.318471337579618,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",2053-09-01,NA,12.0031924742053,1.05261578935526,0.902527075812274,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",2053-10-01,NA,16.2664906842497,2.25388553391693,0.196850393700787,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",2053-11-01,NA,4.88786651816052,2.46211291373893,0.164962058726493,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
